Timestamp,DryBulb,Globe,HeatIndex,Humidity,WBGTIn,WBGTOut,WetBulb
1/18/23 21:05,23.6,23.7,NaN,27.2,16.8,16.8,13.8
1/18/23 21:07,23.7,23.7,NaN,27.1,16.8,16.8,13.8
1/18/23 21:09,23.7,23.6,NaN,27.1,16.8,16.8,13.8
1/18/23 21:11,23.6,23.5,NaN,27.2,16.7,16.7,13.8
1/18/23 21:13,23.5,23.5,NaN,27.2,16.7,16.7,13.7
1/18/23 21:15,23.5,23.4,NaN,27.3,16.7,16.7,13.7
1/18/23 21:17,23.5,23.4,NaN,27.5,16.6,16.6,13.7
1/18/23 21:19,23.4,23.4,NaN,27.5,16.6,16.6,13.7
1/18/23 21:21,23.4,23.4,NaN,27.6,16.6,16.6,13.7
1/18/23 21:23,23.4,23.3,NaN,27.6,16.6,16.6,13.7
1/18/23 21:25,23.3,23.4,NaN,27.6,16.6,16.6,13.6
1/18/23 21:27,23.3,23.3,NaN,27.7,16.6,16.6,13.7
1/18/23 21:29,23.3,23.3,NaN,27.7,16.6,16.6,13.6
1/18/23 21:31,23.4,23.5,NaN,27.6,16.6,16.6,13.7
1/18/23 21:33,23.4,23.6,NaN,27.3,16.6,16.6,13.6
1/18/23 21:35,23.5,23.6,NaN,27.2,16.7,16.6,13.7
1/18/23 21:37,23.5,23.6,NaN,27.1,16.7,16.7,13.7
1/18/23 21:39,23.5,23.5,NaN,27.1,16.7,16.7,13.7
1/18/23 21:41,23.5,23.5,NaN,27.1,16.6,16.6,13.7
1/18/23 21:43,23.5,23.4,NaN,27.2,16.6,16.6,13.7
1/18/23 21:45,23.4,23.4,NaN,27.3,16.6,16.6,13.6
1/18/23 21:47,23.4,23.3,NaN,27.3,16.5,16.5,13.6
1/18/23 21:49,23.4,23.3,NaN,27.3,16.5,16.5,13.6
1/18/23 21:51,23.3,23.3,NaN,27.5,16.5,16.5,13.6
1/18/23 21:53,23.3,23.3,NaN,27.5,16.5,16.5,13.6
1/18/23 21:55,23.3,23.3,NaN,27.5,16.5,16.5,13.6
1/18/23 21:57,23.3,23.4,NaN,27.5,16.6,16.6,13.6
1/18/23 21:59,23.4,23.5,NaN,27.3,16.6,16.6,13.6
1/18/23 22:01,23.5,23.5,NaN,27.1,16.6,16.6,13.7
1/18/23 22:03,23.5,23.6,NaN,26.9,16.7,16.6,13.7
1/18/23 22:05,23.6,23.6,NaN,26.8,16.7,16.7,13.7
1/18/23 22:07,23.6,23.6,NaN,26.8,16.7,16.7,13.7
1/18/23 22:09,23.6,23.6,NaN,26.8,16.7,16.7,13.7
1/18/23 22:11,23.6,23.5,NaN,26.8,16.7,16.7,13.7
1/18/23 22:13,23.5,23.5,NaN,26.8,16.6,16.6,13.7
1/18/23 22:15,23.5,23.5,NaN,26.9,16.6,16.6,13.7
1/18/23 22:17,23.5,23.5,NaN,26.9,16.6,16.6,13.6
1/18/23 22:19,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/18/23 22:21,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/18/23 22:23,23.5,23.6,NaN,27.1,16.6,16.6,13.7
1/18/23 22:25,23.5,23.6,NaN,26.9,16.7,16.6,13.7
1/18/23 22:27,23.6,23.6,NaN,26.8,16.7,16.7,13.7
1/18/23 22:29,23.6,23.6,NaN,26.7,16.7,16.7,13.7
1/18/23 22:31,23.6,23.6,NaN,26.7,16.7,16.7,13.7
1/18/23 22:33,23.6,23.6,NaN,26.8,16.7,16.7,13.7
1/18/23 22:35,23.6,23.5,NaN,26.8,16.7,16.7,13.7
1/18/23 22:37,23.6,23.5,NaN,26.8,16.6,16.6,13.7
1/18/23 22:39,23.5,23.5,NaN,26.9,16.6,16.6,13.7
1/18/23 22:41,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/18/23 22:43,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/18/23 22:45,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/18/23 22:47,23.5,23.5,NaN,27.1,16.6,16.6,13.7
1/18/23 22:49,23.5,23.5,NaN,26.9,16.6,16.6,13.7
1/18/23 22:51,23.6,23.6,NaN,26.8,16.7,16.7,13.7
1/18/23 22:53,23.6,23.6,NaN,26.8,16.7,16.7,13.7
1/18/23 22:55,23.6,23.6,NaN,26.8,16.7,16.7,13.7
1/18/23 22:57,23.6,23.6,NaN,26.7,16.7,16.7,13.7
1/18/23 22:59,23.6,23.6,NaN,26.8,16.7,16.7,13.7
1/18/23 23:01,23.5,23.5,NaN,26.8,16.6,16.6,13.7
1/18/23 23:03,23.5,23.5,NaN,26.9,16.6,16.6,13.7
1/18/23 23:05,23.5,23.4,NaN,26.9,16.6,16.6,13.7
1/18/23 23:07,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/18/23 23:09,23.4,23.4,NaN,27.1,16.6,16.6,13.6
1/18/23 23:11,23.4,23.4,NaN,27.2,16.6,16.6,13.7
1/18/23 23:13,23.5,23.4,NaN,27.2,16.6,16.6,13.7
1/18/23 23:15,23.5,23.5,NaN,27.1,16.7,16.7,13.7
1/18/23 23:17,23.5,23.6,NaN,26.9,16.7,16.7,13.7
1/18/23 23:19,23.6,23.6,NaN,26.8,16.7,16.7,13.7
1/18/23 23:21,23.6,23.5,NaN,26.8,16.7,16.7,13.7
1/18/23 23:23,23.6,23.5,NaN,26.8,16.7,16.7,13.7
1/18/23 23:25,23.5,23.5,NaN,26.9,16.6,16.6,13.7
1/18/23 23:27,23.5,23.5,NaN,26.9,16.6,16.6,13.7
1/18/23 23:29,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/18/23 23:31,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/18/23 23:33,23.5,23.3,NaN,27.2,16.6,16.6,13.7
1/18/23 23:35,23.4,23.3,NaN,27.2,16.5,16.5,13.6
1/18/23 23:37,23.4,23.3,NaN,27.3,16.5,16.5,13.6
1/18/23 23:39,23.4,23.3,NaN,27.3,16.5,16.5,13.6
1/18/23 23:41,23.4,23.3,NaN,27.3,16.5,16.6,13.6
1/18/23 23:43,23.5,23.4,NaN,27.2,16.6,16.6,13.7
1/18/23 23:45,23.5,23.5,NaN,27.1,16.6,16.6,13.7
1/18/23 23:47,23.5,23.5,NaN,26.9,16.6,16.6,13.7
1/18/23 23:49,23.5,23.5,NaN,27.1,16.6,16.7,13.7
1/18/23 23:51,23.5,23.5,NaN,26.9,16.6,16.6,13.7
1/18/23 23:53,23.5,23.5,NaN,26.9,16.6,16.6,13.7
1/18/23 23:55,23.5,23.4,NaN,26.9,16.6,16.6,13.7
1/18/23 23:57,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/18/23 23:59,23.5,23.3,NaN,27.1,16.6,16.6,13.7
1/19/23 0:01,23.4,23.3,NaN,27.2,16.5,16.5,13.6
1/19/23 0:03,23.4,23.3,NaN,27.2,16.5,16.6,13.6
1/19/23 0:05,23.4,23.3,NaN,27.2,16.5,16.5,13.6
1/19/23 0:07,23.4,23.3,NaN,27.3,16.5,16.5,13.6
1/19/23 0:09,23.4,23.4,NaN,27.3,16.6,16.6,13.6
1/19/23 0:11,23.5,23.5,NaN,27.2,16.6,16.6,13.7
1/19/23 0:13,23.5,23.5,NaN,27.1,16.6,16.6,13.7
1/19/23 0:15,23.5,23.5,NaN,26.9,16.6,16.6,13.7
1/19/23 0:17,23.5,23.5,NaN,27.1,16.7,16.7,13.7
1/19/23 0:19,23.5,23.5,NaN,26.9,16.6,16.6,13.7
1/19/23 0:21,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/19/23 0:23,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/19/23 0:25,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/19/23 0:27,23.4,23.4,NaN,27.2,16.5,16.5,13.6
1/19/23 0:29,23.4,23.3,NaN,27.3,16.5,16.5,13.6
1/19/23 0:31,23.4,23.3,NaN,27.3,16.5,16.5,13.6
1/19/23 0:33,23.4,23.2,NaN,27.3,16.5,16.5,13.6
1/19/23 0:35,23.3,23.2,NaN,27.5,16.5,16.5,13.6
1/19/23 0:37,23.4,23.3,NaN,27.5,16.6,16.6,13.7
1/19/23 0:39,23.4,23.4,NaN,27.3,16.6,16.6,13.6
1/19/23 0:41,23.5,23.4,NaN,27.2,16.6,16.6,13.7
1/19/23 0:43,23.4,23.4,NaN,27.2,16.6,16.6,13.7
1/19/23 0:45,23.5,23.5,NaN,27.2,16.6,16.6,13.7
1/19/23 0:47,23.5,23.5,NaN,27.2,16.6,16.6,13.7
1/19/23 0:49,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/19/23 0:51,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/19/23 0:53,23.4,23.3,NaN,27.2,16.5,16.5,13.6
1/19/23 0:55,23.4,23.3,NaN,27.3,16.5,16.5,13.6
