'2020-02-26 20:11:03','PODDv1.2_008','AirTemp',73.29,'2020-02-26 12:11:00'
'2020-02-26 20:11:03','PODDv1.2_011','Humidity',31.77,'2020-02-26 12:11:02'
'2020-02-26 20:11:04','PODDv1.2_008','GlobeTemp',72.94,'2020-02-26 12:11:03'
'2020-02-26 20:11:04','PODDv1.2_005','Light',631.2,'2020-02-26 12:11:03'
'2020-02-26 20:11:04','PODDv1.2_011','AirTemp',73.18,'2020-02-26 12:11:02'
'2020-02-26 20:11:05','PODDv1.2_005','Sound',7.88,'2020-02-26 12:11:04'
'2020-02-26 20:11:05','PODDv1.2_011','GlobeTemp',73.19,'2020-02-26 12:11:05'
'2020-02-26 20:11:06','PODDv1.2_005','Humidity',31.47,'2020-02-26 12:11:05'
'2020-02-26 20:11:07','PODDv1.2_005','AirTemp',73.49,'2020-02-26 12:11:05'
'2020-02-26 20:11:09','PODDv1.2_005','GlobeTemp',72.94,'2020-02-26 12:11:08'
'2020-02-26 20:11:10','PODDv1.2_005','CO2',535,'2020-02-26 12:11:09'
'2020-02-26 20:11:11','PODDv1.2_005','CO',0,'2020-02-26 12:11:10'
'2020-02-26 20:11:15','PODDv1.2_013','GlobeTemp',72.94,'2020-02-26 12:11:14'
'2020-02-26 20:11:16','PODDv1.2_013','CO2',514,'2020-02-26 12:11:15'
'2020-02-26 20:11:17','PODDv1.2_013','CO',0,'2020-02-26 12:11:16'
'2020-02-26 20:11:18','PODDv1.2_013','Light',537.76,'2020-02-26 12:11:17'
'2020-02-26 20:11:20','PODDv1.2_013','Sound',8.28,'2020-02-26 12:11:18'
'2020-02-26 20:11:21','PODDv1.2_013','Humidity',31.06,'2020-02-26 12:11:20'
'2020-02-26 20:11:22','PODDv1.2_013','AirTemp',74.62,'2020-02-26 12:11:20'
'2020-02-26 20:11:23','PODDv1.2_004','PM_2.5',0.85,'2020-02-26 12:11:22'
'2020-02-26 20:11:24','PODDv1.2_004','PM_10',0.85,'2020-02-26 12:11:22'
'2020-02-26 20:11:31','PODDv1.2_009','Light',721.6,'2020-02-26 12:11:30'
'2020-02-26 20:11:32','PODDv1.2_009','Sound',5.83,'2020-02-26 12:11:31'
'2020-02-26 20:11:33','PODDv1.2_009','Humidity',31.75,'2020-02-26 12:11:32'
'2020-02-26 20:11:34','PODDv1.2_009','AirTemp',73.6,'2020-02-26 12:11:32'
'2020-02-26 20:11:36','PODDv1.2_009','GlobeTemp',72.94,'2020-02-26 12:11:35'
'2020-02-26 20:11:39','PODDv1.2_009','CO2',520,'2020-02-26 12:11:38'
'2020-02-26 20:11:40','PODDv1.2_009','CO',0,'2020-02-26 12:11:39'
'2020-02-26 20:11:42','PODDv1.2_006','Light',707.52,'2020-02-26 12:11:41'
'2020-02-26 20:11:43','PODDv1.2_006','Sound',5.2,'2020-02-26 12:11:42'
'2020-02-26 20:11:44','PODDv1.2_006','Humidity',32.43,'2020-02-26 12:11:43'
'2020-02-26 20:11:45','PODDv1.2_006','AirTemp',73.67,'2020-02-26 12:11:43'
'2020-02-26 20:11:46','PODDv1.2_006','GlobeTemp',72.94,'2020-02-26 12:11:45'
'2020-02-26 20:11:48','PODDv1.2_006','CO2',508,'2020-02-26 12:11:47'
'2020-02-26 20:11:48','PODDv1.2_003','Humidity',33.19,'2020-02-26 12:11:48'
'2020-02-26 20:11:48','PODDv1.2_003','AirTemp',73.6,'2020-02-26 12:11:48'
'2020-02-26 20:11:49','PODDv1.2_003','GlobeTemp',74.19,'2020-02-26 12:11:48'
'2020-02-26 20:11:49','PODDv1.2_003','CO2',545,'2020-02-26 12:11:49'
'2020-02-26 20:11:49','PODDv1.2_003','CO',0,'2020-02-26 12:11:49'
'2020-02-26 20:11:49','PODDv1.2_006','CO',0,'2020-02-26 12:11:48'
'2020-02-26 20:11:50','PODDv1.2_014','Light',505.76,'2020-02-26 12:11:48'
'2020-02-26 20:11:50','PODDv1.2_003','PM_2.5',0.96,'2020-02-26 12:11:50'
'2020-02-26 20:11:50','PODDv1.2_003','PM_10',0.96,'2020-02-26 12:11:50'
'2020-02-26 20:11:51','PODDv1.2_014','Sound',4.55,'2020-02-26 12:11:50'
'2020-02-26 20:11:51','PODDv1.2_015','CO',0,'2020-02-26 12:11:50'
'2020-02-26 20:11:51','PODDv1.2_003','Light',772.48,'2020-02-26 12:11:51'
'2020-02-26 20:11:52','PODDv1.2_003','Sound',8.91,'2020-02-26 12:11:51'
'2020-02-26 20:11:52','PODDv1.2_014','Humidity',33.29,'2020-02-26 12:11:51'
'2020-02-26 20:11:52','PODDv1.2_015','Light',505.12,'2020-02-26 12:11:51'
'2020-02-26 20:11:53','PODDv1.2_014','AirTemp',73.55,'2020-02-26 12:11:51'
'2020-02-26 20:11:53','PODDv1.2_015','Sound',8.54,'2020-02-26 12:11:52'
'2020-02-26 20:11:54','PODDv1.2_014','GlobeTemp',72.94,'2020-02-26 12:11:53'
'2020-02-26 20:11:55','PODDv1.2_015','Humidity',31.36,'2020-02-26 12:11:53'
'2020-02-26 20:11:56','PODDv1.2_010','GlobeTemp',72.94,'2020-02-26 12:11:54'
'2020-02-26 20:11:56','PODDv1.2_014','CO2',519,'2020-02-26 12:11:54'
'2020-02-26 20:11:56','PODDv1.2_015','AirTemp',73.67,'2020-02-26 12:11:53'
'2020-02-26 20:11:57','PODDv1.2_010','CO2',500,'2020-02-26 12:11:55'
'2020-02-26 20:11:57','PODDv1.2_014','CO',0,'2020-02-26 12:11:56'
'2020-02-26 20:11:57','PODDv1.2_015','GlobeTemp',73.19,'2020-02-26 12:11:56'
'2020-02-26 20:11:58','PODDv1.2_010','CO',0,'2020-02-26 12:11:56'
'2020-02-26 20:11:58','PODDv1.2_015','CO2',513,'2020-02-26 12:11:57'
'2020-02-26 20:11:59','PODDv1.2_010','PM_2.5',1.22,'2020-02-26 12:11:58'
'2020-02-26 20:12:00','PODDv1.2_010','PM_10',1.4,'2020-02-26 12:11:58'
'2020-02-26 20:12:02','PODDv1.2_010','Light',412.64,'2020-02-26 12:12:00'
'2020-02-26 20:12:03','PODDv1.2_010','Sound',8.32,'2020-02-26 12:12:01'
'2020-02-26 20:12:04','PODDv1.2_010','Humidity',32.36,'2020-02-26 12:12:02'
'2020-02-26 20:12:05','PODDv1.2_010','AirTemp',72.71,'2020-02-26 12:12:02'
'2020-02-26 20:12:12','PODDv1.2_007','Light',777.28,'2020-02-26 12:12:11'
'2020-02-26 20:12:13','PODDv1.2_007','Sound',4.13,'2020-02-26 12:12:12'
'2020-02-26 20:12:15','PODDv1.2_007','Humidity',34.18,'2020-02-26 12:12:13'
'2020-02-26 20:12:16','PODDv1.2_007','AirTemp',73.62,'2020-02-26 12:12:13'
'2020-02-26 20:12:17','PODDv1.2_007','GlobeTemp',72.94,'2020-02-26 12:12:15'
'2020-02-26 20:12:18','PODDv1.2_007','CO2',508,'2020-02-26 12:12:17'
'2020-02-26 20:12:19','PODDv1.2_007','CO',0,'2020-02-26 12:12:18'
'2020-02-26 20:12:20','PODDv1.2_004','GlobeTemp',73.19,'2020-02-26 12:12:19'
'2020-02-26 20:12:22','PODDv1.2_004','CO2',487,'2020-02-26 12:12:20'
'2020-02-26 20:12:23','PODDv1.2_004','CO',0,'2020-02-26 12:12:21'
'2020-02-26 20:12:26','PODDv1.2_004','Light',698.88,'2020-02-26 12:12:25'
'2020-02-26 20:12:28','PODDv1.2_004','Sound',7.97,'2020-02-26 12:12:26'
'2020-02-26 20:12:29','PODDv1.2_004','Humidity',31.62,'2020-02-26 12:12:27'
'2020-02-26 20:12:30','PODDv1.2_004','AirTemp',73.15,'2020-02-26 12:12:27'
'2020-02-26 20:12:42','PODDv1.2_012','Light',620.96,'2020-02-26 12:12:40'
'2020-02-26 20:12:43','PODDv1.2_012','Sound',4.06,'2020-02-26 12:12:42'
'2020-02-26 20:12:45','PODDv1.2_012','Humidity',31.72,'2020-02-26 12:12:43'
'2020-02-26 20:12:46','PODDv1.2_012','AirTemp',74.47,'2020-02-26 12:12:43'
'2020-02-26 20:12:47','PODDv1.2_012','GlobeTemp',73.19,'2020-02-26 12:12:45'
'2020-02-26 20:12:48','PODDv1.2_012','CO2',522,'2020-02-26 12:12:47'
'2020-02-26 20:12:49','PODDv1.2_012','CO',0,'2020-02-26 12:12:48'
'2020-02-26 20:12:54','PODDv1.2_008','CO2',495,'2020-02-26 12:12:53'
'2020-02-26 20:12:55','PODDv1.2_008','CO',0,'2020-02-26 12:12:54'
'2020-02-26 20:12:58','PODDv1.2_008','Light',887.68,'2020-02-26 12:12:57'
'2020-02-26 20:12:58','PODDv1.2_011','CO2',521,'2020-02-26 12:12:57'
'2020-02-26 20:12:59','PODDv1.2_011','CO',0,'2020-02-26 12:12:59'
'2020-02-26 20:13:00','PODDv1.2_008','Sound',14.83,'2020-02-26 12:12:59'
'2020-02-26 20:13:01','PODDv1.2_011','Light',683.52,'2020-02-26 12:13:00'
'2020-02-26 20:13:01','PODDv1.2_008','Humidity',31.69,'2020-02-26 12:13:00'
'2020-02-26 20:13:02','PODDv1.2_011','Sound',6.3,'2020-02-26 12:13:01'
'2020-02-26 20:13:03','PODDv1.2_008','AirTemp',73.31,'2020-02-26 12:13:00'
'2020-02-26 20:13:03','PODDv1.2_011','Humidity',31.72,'2020-02-26 12:13:02'
'2020-02-26 20:13:04','PODDv1.2_008','GlobeTemp',72.94,'2020-02-26 12:13:03'
'2020-02-26 20:13:04','PODDv1.2_005','Light',1013.44,'2020-02-26 12:13:03'
'2020-02-26 20:13:04','PODDv1.2_011','AirTemp',73.24,'2020-02-26 12:13:02'
'2020-02-26 20:13:05','PODDv1.2_005','Sound',8.14,'2020-02-26 12:13:04'
'2020-02-26 20:13:06','PODDv1.2_011','GlobeTemp',72.94,'2020-02-26 12:13:05'
'2020-02-26 20:13:06','PODDv1.2_005','Humidity',31.34,'2020-02-26 12:13:05'
'2020-02-26 20:13:07','PODDv1.2_005','AirTemp',73.56,'2020-02-26 12:13:05'
'2020-02-26 20:13:09','PODDv1.2_005','GlobeTemp',72.94,'2020-02-26 12:13:08'
'2020-02-26 20:13:10','PODDv1.2_005','CO2',502,'2020-02-26 12:13:09'
'2020-02-26 20:13:11','PODDv1.2_005','CO',0,'2020-02-26 12:13:10'
'2020-02-26 20:13:15','PODDv1.2_013','GlobeTemp',73.19,'2020-02-26 12:13:14'
'2020-02-26 20:13:16','PODDv1.2_013','CO2',511,'2020-02-26 12:13:15'
'2020-02-26 20:13:17','PODDv1.2_013','CO',0,'2020-02-26 12:13:16'
'2020-02-26 20:13:18','PODDv1.2_013','Light',703.04,'2020-02-26 12:13:17'
'2020-02-26 20:13:19','PODDv1.2_013','Sound',8.46,'2020-02-26 12:13:18'
'2020-02-26 20:13:21','PODDv1.2_013','Humidity',30.95,'2020-02-26 12:13:20'
'2020-02-26 20:13:22','PODDv1.2_013','AirTemp',74.67,'2020-02-26 12:13:20'
'2020-02-26 20:13:31','PODDv1.2_009','Light',1099.52,'2020-02-26 12:13:30'
'2020-02-26 20:13:32','PODDv1.2_009','Sound',5.55,'2020-02-26 12:13:31'
'2020-02-26 20:13:33','PODDv1.2_009','Humidity',31.57,'2020-02-26 12:13:32'
'2020-02-26 20:13:34','PODDv1.2_009','AirTemp',73.67,'2020-02-26 12:13:32'
'2020-02-26 20:13:36','PODDv1.2_009','GlobeTemp',72.94,'2020-02-26 12:13:35'
'2020-02-26 20:13:39','PODDv1.2_009','CO2',520,'2020-02-26 12:13:38'
'2020-02-26 20:13:40','PODDv1.2_009','CO',0,'2020-02-26 12:13:39'
'2020-02-26 20:13:42','PODDv1.2_006','Light',1150.4,'2020-02-26 12:13:41'
'2020-02-26 20:13:43','PODDv1.2_006','Sound',4.61,'2020-02-26 12:13:42'
'2020-02-26 20:13:44','PODDv1.2_006','Humidity',32.36,'2020-02-26 12:13:43'
'2020-02-26 20:13:45','PODDv1.2_006','AirTemp',73.75,'2020-02-26 12:13:43'
'2020-02-26 20:13:46','PODDv1.2_006','GlobeTemp',72.94,'2020-02-26 12:13:45'
'2020-02-26 20:13:48','PODDv1.2_006','CO2',515,'2020-02-26 12:13:47'
'2020-02-26 20:13:48','PODDv1.2_003','Humidity',33.12,'2020-02-26 12:13:48'
'2020-02-26 20:13:48','PODDv1.2_003','AirTemp',73.69,'2020-02-26 12:13:48'
'2020-02-26 20:13:49','PODDv1.2_003','GlobeTemp',74.19,'2020-02-26 12:13:48'
'2020-02-26 20:13:49','PODDv1.2_003','CO2',521,'2020-02-26 12:13:49'
'2020-02-26 20:13:49','PODDv1.2_006','CO',0,'2020-02-26 12:13:48'
'2020-02-26 20:13:49','PODDv1.2_003','CO',0,'2020-02-26 12:13:49'
'2020-02-26 20:13:50','PODDv1.2_014','Light',714.56,'2020-02-26 12:13:48'
'2020-02-26 20:13:50','PODDv1.2_003','PM_2.5',0.88,'2020-02-26 12:13:50'
'2020-02-26 20:13:50','PODDv1.2_003','PM_10',0.88,'2020-02-26 12:13:50'
'2020-02-26 20:13:51','PODDv1.2_014','Sound',4.14,'2020-02-26 12:13:50'
'2020-02-26 20:13:51','PODDv1.2_015','CO',0,'2020-02-26 12:13:50'
'2020-02-26 20:13:51','PODDv1.2_003','Light',1331.2,'2020-02-26 12:13:51'
'2020-02-26 20:13:52','PODDv1.2_003','Sound',8.27,'2020-02-26 12:13:51'
'2020-02-26 20:13:52','PODDv1.2_014','Humidity',33.21,'2020-02-26 12:13:51'
'2020-02-26 20:13:52','PODDv1.2_015','Light',718.72,'2020-02-26 12:13:51'
'2020-02-26 20:13:53','PODDv1.2_014','AirTemp',73.6,'2020-02-26 12:13:51'
'2020-02-26 20:13:53','PODDv1.2_015','Sound',8.41,'2020-02-26 12:13:52'
'2020-02-26 20:13:54','PODDv1.2_014','GlobeTemp',72.94,'2020-02-26 12:13:53'
'2020-02-26 20:13:55','PODDv1.2_015','Humidity',31.26,'2020-02-26 12:13:53'
'2020-02-26 20:13:56','PODDv1.2_010','GlobeTemp',72.94,'2020-02-26 12:13:54'
'2020-02-26 20:13:56','PODDv1.2_014','CO2',523,'2020-02-26 12:13:54'
'2020-02-26 20:13:56','PODDv1.2_015','AirTemp',73.75,'2020-02-26 12:13:53'
'2020-02-26 20:13:57','PODDv1.2_010','CO2',500,'2020-02-26 12:13:55'
'2020-02-26 20:13:57','PODDv1.2_014','CO',0,'2020-02-26 12:13:56'
'2020-02-26 20:13:57','PODDv1.2_015','GlobeTemp',73.19,'2020-02-26 12:13:55'
'2020-02-26 20:13:58','PODDv1.2_010','CO',0,'2020-02-26 12:13:57'
'2020-02-26 20:13:58','PODDv1.2_015','CO2',505,'2020-02-26 12:13:57'
'2020-02-26 20:14:02','PODDv1.2_010','Light',631.2,'2020-02-26 12:14:00'
'2020-02-26 20:14:02','PODDv1.2_005','PM_2.5',1.18,'2020-02-26 12:14:00'
'2020-02-26 20:14:03','PODDv1.2_010','Sound',9.01,'2020-02-26 12:14:01'
'2020-02-26 20:14:03','PODDv1.2_005','PM_10',1.18,'2020-02-26 12:14:00'
'2020-02-26 20:14:04','PODDv1.2_010','Humidity',32.28,'2020-02-26 12:14:03'
'2020-02-26 20:14:05','PODDv1.2_010','AirTemp',72.77,'2020-02-26 12:14:03'
'2020-02-26 20:14:12','PODDv1.2_007','Light',1336.32,'2020-02-26 12:14:11'
'2020-02-26 20:14:13','PODDv1.2_007','Sound',4.2,'2020-02-26 12:14:12'
'2020-02-26 20:14:15','PODDv1.2_007','Humidity',34.09,'2020-02-26 12:14:13'
'2020-02-26 20:14:16','PODDv1.2_007','AirTemp',73.73,'2020-02-26 12:14:13'
'2020-02-26 20:14:17','PODDv1.2_007','GlobeTemp',72.69,'2020-02-26 12:14:15'
'2020-02-26 20:14:18','PODDv1.2_007','CO2',488,'2020-02-26 12:14:17'
'2020-02-26 20:14:19','PODDv1.2_007','CO',0,'2020-02-26 12:14:18'
'2020-02-26 20:14:20','PODDv1.2_004','GlobeTemp',72.94,'2020-02-26 12:14:19'
'2020-02-26 20:14:22','PODDv1.2_004','CO2',485,'2020-02-26 12:14:20'
'2020-02-26 20:14:23','PODDv1.2_004','CO',0,'2020-02-26 12:14:21'
'2020-02-26 20:14:26','PODDv1.2_004','Light',1274.88,'2020-02-26 12:14:25'
'2020-02-26 20:14:28','PODDv1.2_004','Sound',7.55,'2020-02-26 12:14:26'
'2020-02-26 20:14:29','PODDv1.2_004','Humidity',31.57,'2020-02-26 12:14:27'
'2020-02-26 20:14:30','PODDv1.2_004','AirTemp',73.27,'2020-02-26 12:14:27'
'2020-02-26 20:14:42','PODDv1.2_012','Light',1204.48,'2020-02-26 12:14:40'
'2020-02-26 20:14:43','PODDv1.2_012','Sound',3.99,'2020-02-26 12:14:42'
'2020-02-26 20:14:44','PODDv1.2_012','Humidity',31.67,'2020-02-26 12:14:43'
'2020-02-26 20:14:46','PODDv1.2_012','AirTemp',74.51,'2020-02-26 12:14:43'
'2020-02-26 20:14:47','PODDv1.2_012','GlobeTemp',72.94,'2020-02-26 12:14:45'
'2020-02-26 20:14:48','PODDv1.2_012','CO2',520,'2020-02-26 12:14:47'
'2020-02-26 20:14:49','PODDv1.2_012','CO',0,'2020-02-26 12:14:48'
'2020-02-26 20:14:54','PODDv1.2_008','CO2',501,'2020-02-26 12:14:53'
'2020-02-26 20:14:55','PODDv1.2_008','CO',0,'2020-02-26 12:14:54'
'2020-02-26 20:14:58','PODDv1.2_008','Light',1253.76,'2020-02-26 12:14:57'
'2020-02-26 20:14:58','PODDv1.2_011','CO2',524,'2020-02-26 12:14:57'
'2020-02-26 20:15:00','PODDv1.2_011','CO',0,'2020-02-26 12:14:58'
'2020-02-26 20:15:00','PODDv1.2_008','Sound',14.87,'2020-02-26 12:14:59'
'2020-02-26 20:15:01','PODDv1.2_011','PM_2.5',1.2,'2020-02-26 12:15:00'
'2020-02-26 20:15:01','PODDv1.2_008','Humidity',31.52,'2020-02-26 12:15:00'
'2020-02-26 20:15:02','PODDv1.2_011','PM_10',1.2,'2020-02-26 12:15:00'
'2020-02-26 20:15:03','PODDv1.2_008','AirTemp',73.55,'2020-02-26 12:15:00'
'2020-02-26 20:15:03','PODDv1.2_011','Light',1166.08,'2020-02-26 12:15:02'
'2020-02-26 20:15:04','PODDv1.2_008','GlobeTemp',73.19,'2020-02-26 12:15:02'
'2020-02-26 20:15:04','PODDv1.2_005','Light',1447.68,'2020-02-26 12:15:03'
'2020-02-26 20:15:04','PODDv1.2_011','Sound',7.03,'2020-02-26 12:15:03'
'2020-02-26 20:15:05','PODDv1.2_005','Sound',8.85,'2020-02-26 12:15:04'
'2020-02-26 20:15:06','PODDv1.2_011','Humidity',31.64,'2020-02-26 12:15:04'
'2020-02-26 20:15:06','PODDv1.2_005','Humidity',31.19,'2020-02-26 12:15:05'
'2020-02-26 20:15:07','PODDv1.2_011','AirTemp',73.31,'2020-02-26 12:15:04'
'2020-02-26 20:15:07','PODDv1.2_005','AirTemp',73.78,'2020-02-26 12:15:05'
'2020-02-26 20:15:08','PODDv1.2_011','GlobeTemp',73.19,'2020-02-26 12:15:07'
'2020-02-26 20:15:09','PODDv1.2_005','GlobeTemp',73.19,'2020-02-26 12:15:08'
'2020-02-26 20:15:10','PODDv1.2_005','CO2',522,'2020-02-26 12:15:09'
'2020-02-26 20:15:11','PODDv1.2_005','CO',0,'2020-02-26 12:15:10'
'2020-02-26 20:15:15','PODDv1.2_013','GlobeTemp',73.19,'2020-02-26 12:15:14'
'2020-02-26 20:15:16','PODDv1.2_013','CO2',519,'2020-02-26 12:15:15'
'2020-02-26 20:15:17','PODDv1.2_013','CO',0,'2020-02-26 12:15:16'
'2020-02-26 20:15:18','PODDv1.2_013','Light',1106.88,'2020-02-26 12:15:17'
'2020-02-26 20:15:20','PODDv1.2_013','Sound',7.59,'2020-02-26 12:15:18'
'2020-02-26 20:15:21','PODDv1.2_013','Humidity',30.93,'2020-02-26 12:15:20'
'2020-02-26 20:15:22','PODDv1.2_013','AirTemp',74.76,'2020-02-26 12:15:20'
'2020-02-26 20:15:31','PODDv1.2_009','Light',1395.84,'2020-02-26 12:15:30'
'2020-02-26 20:15:32','PODDv1.2_009','Sound',5.8,'2020-02-26 12:15:31'
'2020-02-26 20:15:33','PODDv1.2_009','Humidity',31.44,'2020-02-26 12:15:32'
'2020-02-26 20:15:34','PODDv1.2_009','AirTemp',73.96,'2020-02-26 12:15:32'
'2020-02-26 20:15:36','PODDv1.2_009','GlobeTemp',73.44,'2020-02-26 12:15:35'
'2020-02-26 20:15:39','PODDv1.2_009','CO2',516,'2020-02-26 12:15:38'
'2020-02-26 20:15:40','PODDv1.2_009','CO',0,'2020-02-26 12:15:39'
'2020-02-26 20:15:42','PODDv1.2_006','Light',1427.2,'2020-02-26 12:15:40'
'2020-02-26 20:15:43','PODDv1.2_006','Sound',4.64,'2020-02-26 12:15:42'
'2020-02-26 20:15:44','PODDv1.2_006','Humidity',32.18,'2020-02-26 12:15:43'
'2020-02-26 20:15:45','PODDv1.2_006','AirTemp',73.94,'2020-02-26 12:15:43'
'2020-02-26 20:15:46','PODDv1.2_006','GlobeTemp',73.19,'2020-02-26 12:15:45'
'2020-02-26 20:15:48','PODDv1.2_006','CO2',510,'2020-02-26 12:15:46'
'2020-02-26 20:15:48','PODDv1.2_003','Humidity',32.96,'2020-02-26 12:15:48'
'2020-02-26 20:15:48','PODDv1.2_003','AirTemp',73.94,'2020-02-26 12:15:48'
'2020-02-26 20:15:49','PODDv1.2_003','GlobeTemp',74.45,'2020-02-26 12:15:48'
'2020-02-26 20:15:49','PODDv1.2_003','CO2',534,'2020-02-26 12:15:49'
'2020-02-26 20:15:49','PODDv1.2_003','CO',0,'2020-02-26 12:15:49'
'2020-02-26 20:15:49','PODDv1.2_006','CO',0,'2020-02-26 12:15:48'
'2020-02-26 20:15:50','PODDv1.2_014','Light',960.64,'2020-02-26 12:15:48'
'2020-02-26 20:15:50','PODDv1.2_003','PM_2.5',0.96,'2020-02-26 12:15:50'
'2020-02-26 20:15:51','PODDv1.2_003','PM_10',0.96,'2020-02-26 12:15:50'
'2020-02-26 20:15:51','PODDv1.2_014','Sound',4.45,'2020-02-26 12:15:50'
'2020-02-26 20:15:51','PODDv1.2_015','CO',0,'2020-02-26 12:15:50'
'2020-02-26 20:15:51','PODDv1.2_003','Light',1654.4,'2020-02-26 12:15:51'
'2020-02-26 20:15:52','PODDv1.2_003','Sound',8.13,'2020-02-26 12:15:51'
'2020-02-26 20:15:52','PODDv1.2_014','Humidity',33.14,'2020-02-26 12:15:51'
'2020-02-26 20:15:52','PODDv1.2_015','Light',969.92,'2020-02-26 12:15:51'
'2020-02-26 20:15:53','PODDv1.2_014','AirTemp',73.67,'2020-02-26 12:15:51'
'2020-02-26 20:15:54','PODDv1.2_015','Sound',7.7,'2020-02-26 12:15:52'
'2020-02-26 20:15:54','PODDv1.2_014','GlobeTemp',73.19,'2020-02-26 12:15:53'
'2020-02-26 20:15:55','PODDv1.2_015','Humidity',31.19,'2020-02-26 12:15:54'
'2020-02-26 20:15:56','PODDv1.2_010','GlobeTemp',73.19,'2020-02-26 12:15:54'
'2020-02-26 20:15:56','PODDv1.2_014','CO2',516,'2020-02-26 12:15:54'
'2020-02-26 20:15:56','PODDv1.2_015','AirTemp',73.87,'2020-02-26 12:15:54'
'2020-02-26 20:15:57','PODDv1.2_010','CO2',500,'2020-02-26 12:15:56'
'2020-02-26 20:15:57','PODDv1.2_014','CO',0,'2020-02-26 12:15:56'
'2020-02-26 20:15:57','PODDv1.2_015','GlobeTemp',73.44,'2020-02-26 12:15:56'
'2020-02-26 20:15:58','PODDv1.2_010','CO',0,'2020-02-26 12:15:57'
'2020-02-26 20:15:58','PODDv1.2_015','CO2',511,'2020-02-26 12:15:57'
'2020-02-26 20:16:02','PODDv1.2_010','Light',812.8,'2020-02-26 12:16:00'
'2020-02-26 20:16:03','PODDv1.2_010','Sound',8.8,'2020-02-26 12:16:02'
'2020-02-26 20:16:04','PODDv1.2_010','Humidity',32.23,'2020-02-26 12:16:03'
'2020-02-26 20:16:05','PODDv1.2_010','AirTemp',72.88,'2020-02-26 12:16:03'
'2020-02-26 20:16:12','PODDv1.2_007','Light',1551.36,'2020-02-26 12:16:11'
'2020-02-26 20:16:13','PODDv1.2_007','Sound',3.4,'2020-02-26 12:16:12'
'2020-02-26 20:16:15','PODDv1.2_007','Humidity',33.93,'2020-02-26 12:16:14'
'2020-02-26 20:16:16','PODDv1.2_007','AirTemp',73.94,'2020-02-26 12:16:14'
'2020-02-26 20:16:17','PODDv1.2_007','GlobeTemp',73.19,'2020-02-26 12:16:16'
'2020-02-26 20:16:18','PODDv1.2_007','CO2',470,'2020-02-26 12:16:17'
'2020-02-26 20:16:19','PODDv1.2_007','CO',0,'2020-02-26 12:16:18'
'2020-02-26 20:16:20','PODDv1.2_004','GlobeTemp',73.19,'2020-02-26 12:16:19'
'2020-02-26 20:16:22','PODDv1.2_004','CO2',487,'2020-02-26 12:16:21'
'2020-02-26 20:16:23','PODDv1.2_004','CO',0,'2020-02-26 12:16:22'
'2020-02-26 20:16:26','PODDv1.2_004','Light',1342.72,'2020-02-26 12:16:25'
'2020-02-26 20:16:28','PODDv1.2_004','Sound',7.83,'2020-02-26 12:16:27'
'2020-02-26 20:16:29','PODDv1.2_004','Humidity',31.39,'2020-02-26 12:16:28'
'2020-02-26 20:16:30','PODDv1.2_004','AirTemp',73.42,'2020-02-26 12:16:28'
'2020-02-26 20:16:42','PODDv1.2_012','Light',1037.12,'2020-02-26 12:16:41'
'2020-02-26 20:16:43','PODDv1.2_012','Sound',4.47,'2020-02-26 12:16:42'
'2020-02-26 20:16:44','PODDv1.2_012','Humidity',31.62,'2020-02-26 12:16:43'
'2020-02-26 20:16:46','PODDv1.2_012','AirTemp',74.62,'2020-02-26 12:16:43'
'2020-02-26 20:16:47','PODDv1.2_012','GlobeTemp',73.19,'2020-02-26 12:16:46'
'2020-02-26 20:16:48','PODDv1.2_012','CO2',526,'2020-02-26 12:16:47'
'2020-02-26 20:16:49','PODDv1.2_012','CO',0,'2020-02-26 12:16:48'
'2020-02-26 20:16:50','PODDv1.2_006','PM_2.5',1.06,'2020-02-26 12:16:49'
'2020-02-26 20:16:51','PODDv1.2_006','PM_10',1.06,'2020-02-26 12:16:49'
'2020-02-26 20:16:54','PODDv1.2_008','CO2',497,'2020-02-26 12:16:53'
'2020-02-26 20:16:55','PODDv1.2_008','CO',0,'2020-02-26 12:16:54'
'2020-02-26 20:16:58','PODDv1.2_008','Light',911.36,'2020-02-26 12:16:57'
'2020-02-26 20:16:58','PODDv1.2_011','CO2',537,'2020-02-26 12:16:57'
'2020-02-26 20:17:00','PODDv1.2_011','CO',0,'2020-02-26 12:16:59'
'2020-02-26 20:17:00','PODDv1.2_008','Sound',14.97,'2020-02-26 12:16:59'
'2020-02-26 20:17:01','PODDv1.2_008','Humidity',31.44,'2020-02-26 12:17:00'
'2020-02-26 20:17:02','PODDv1.2_011','Light',906.24,'2020-02-26 12:17:01'
'2020-02-26 20:17:03','PODDv1.2_008','AirTemp',73.71,'2020-02-26 12:17:00'
'2020-02-26 20:17:04','PODDv1.2_008','GlobeTemp',73.44,'2020-02-26 12:17:03'
'2020-02-26 20:17:04','PODDv1.2_005','Light',1077.44,'2020-02-26 12:17:03'
'2020-02-26 20:17:04','PODDv1.2_011','Sound',6.27,'2020-02-26 12:17:03'
'2020-02-26 20:17:05','PODDv1.2_005','Sound',8.34,'2020-02-26 12:17:04'
'2020-02-26 20:17:06','PODDv1.2_011','Humidity',31.62,'2020-02-26 12:17:05'
'2020-02-26 20:17:06','PODDv1.2_005','Humidity',31.11,'2020-02-26 12:17:05'
